750,Good flights and hotel The flight on the way back was delayed and the transport put back 2 hours. We were not informed and left waiting outside the hotel until someone fr9m the hotel rang the transport . A text or email would have been appreciated.
516,Our Cuban holiday rep frank was a really friendly helpful man brilliant guy. The hotel staff were amazing and friendly also hotel was clean and set in a stunning virtually untouched area so peaceful. The food in the buffet restaurant however was not so g
730,The only suggestions for improvement are there could have been an extra mirror in the apartment so you could dry your hair and to get safer transfer drivers  as the one on the way back to Bourgas airport nearly ran me over (as he didn't check his mirror 
366,My wife and I loved every moment of our holiday experience the food and facilities were exceptional The staff could not do enough for us your service was exceptional The entertainment in the evening was varied and very good Our room was also Big and very
204,Was a lovely holiday. Hotel brilliant
76,flights on time both ways. Hotel was good in some respects and only adequate in others. We booked half board which was the only available option. However  the buffet dinner was repetitive and only adequate and we paid to eat at restaurants outside the ho
442,Nice refit at hotel! Food entertainment & staff all excellent. Weather also better than expected an excellent time had by all
472,The hotel management did not seem to have customer interests at heart as they did not have enough staff in the hotel which annoyed a number of guests and meant service was slow.
495,Our holiday was great and everything was organised very well. The only thing I would improve is the organisation of meetings with the TUI rep who covered tourists from the UK and Ireland in the RIU Garoe hotel. We arrived very late at night (2 am) to the
984,It is in a very good spot for a lot of things bars shops
367,Hotel better evening entertainment
687,The recommendation of hotel  the booking of holiday   the transfer to hotel  pre booking of excursion in the uk. We were given two different welcome pack therefore a bit confusing as they had different meeting times. So arrived at meeting halfway through
109,It depends on what sort of holiday you are looking for. Frankly  if you want sea sand  leisure at an all inclusive hotel  with the occasional (very expensive) excursion  then this hotel  or any one of the 62 hotels in Varadero  will be ok. If you want an
529,Hotel entertainment
6,Firstly the difference between 4T and 4* should be made more clear as interpretation of each is slightly misleading. From the web site I used there no real indication that the hotel was family oriented  so in both instances more clarity needed. However t
809,The hotel was great   the food was lovely with loads of choice  the staff were friendly always being helpful and trying to understand our needs   the trips through tui were brilliant and surpassed our expectations
346,The location of our room was unacceptable a 10 minute walk to the reception area and main dining and bar areas. My wife has mobility issues which was reflected in the fact that I had booked assistance at the airport. TUI airline managed the assistance is
559,Decent three star but the food was often cold and it made me ill on final night. Nightmare journey home.
890,The journey to and from the ship was brilliant. The staff were excellent  very pleasant  friendly and conscientious. The bar staff were very attentive  we never had to wait long for drinks. The entertainment was poor and apart from the resident entertain
581,Fab hotel  food  accommodation staff made our holiday one to remember .flight was excellent ??the cabin staff were very attentive serving drinks duty free and a nice choice of food  looking foward to our next holiday with you
847,Everything was great the transfers  the location.
726,Booking - staff member was helpful although failed to tell us everything about a property and I felt a little pushed into booking something I perhaps shouldn’t have. Flights- generally good Holiday- hotel was nice but not to our taste in some respects. L
148,Up graded to sea view   however more tennis court and road   hotel changed the room next day   front desk staff wonderful . No contact number for rep on paperwork which would have been helpful as missed welcome meet . Would recommend the Mediterranean ho
476,Hotel was a bit tired compared to previous RIU ones I’ve visited. Food excellent   great choice in the buffet   excellent in Sir George but spoilt by erratic service. Pool needed tiles fixing . Entertainment excellent. Flights good   Dreamliner always ha
2,Staff at travel agency were very helpful and found the ideal holiday for my friend and I. Communication and organisation was good throughout the booking process and during the travel and holiday itself. The hotel was excellent - very clean and in a good 
928,All fine. Hotel excellent  friendly staff  great food  excellent entertainment.
169,Everything went well There is nothing we can criticise. Brilliant location excellent resort.
294,Service was very good from the first choice reps at the hotel
567,The flight and the hotel were great  with no complaints whatsoever. The staff at the hotel really understand what customer service is all about. Nothing was too much trouble.
379,Flight and coach transfers were good/organised. Friendly staff and reps. Resort itself was nice with nice pool. However hotels food  drinks and entertainment were poor.
652,Inform customers when there is a delay in boarding instead of being kept standing in a cold  wet corridor for 45 mins. We had passed through the gate so was unable to go back to sit down  no idea why we were kept waiting until we had boarded the plane to
903,The hotel was nice in all aspects. Got service at all stations & the staff made a real effort to make you feel special The only downside was the food though variety was good not always hot enough
884,Booking was done really easy  no complicated steps. I loved that app was counting days until holiday. Remainders of when and what needs to be done was also very helpful. The hotel was really nice  the layout  food but there were no interaction with enter
873,Nice hotel but food could have been hotter. Rooms nice and staff friendly and helpful. Resort was nice Dalamatiantoursbwas excellent from hotel. There was no tui rep with transfer buses to airport and there was some confusion on who should be on which bu
491,Hotel accommodation was good and food was good. Very long queues at Ghania airport on return journey was not good.
438,Hotel was excellent  very clean and as described on your website. The TUI rep in the hotel  Aiden  was excellent  very knowledgeable about the island and helpful when we booked day trip. He was available at the desk every day and very helpful and cheerfu
430,Hi  We recently stayed at Kerkyra golf resort in Corfu and had a fantastic time. The hotel itself and amenities I would say were above average  the staff were friendly and pleasant and the food was nice. However  what made the stay so great were your Tui
308,It is very hard not to like the Cape Verde people  and the staff at the Sensimar Cabo Verde didn't disappoint. However  considering this was advertised as a 5T (*?) adults only hotel  we were expecting a relaxing experience. The hotel was  however  very 
281,Flights on time  comfortable and great team on board Hotel transfer was fast and driver was excellent  Hotel was outstanding  lovely presentation throughout  great food  fantastic staff  nothing was too much trouble for all the team. Rooms were very clea
973,The flight out didnt have any blankets after requesting. The quality of the hotel/resort we stayed in didn't match the quality of the star rating. The food was cold  limited and the restraunts wernt open in the all inclusive. We were limited to where we 
614,We had a lovely holiday  flights were on time  staff at resort couldn't have been more helpful. The resort was closing the day we left and although we had paid for a late checkout the hotel had offered a free late checkout to everybody staying. Without q
880,The holiday itself was good the sunbeds at the hotel could do with updating.
540,On this holiday everything went well. The hotel is not a four star hotel but it's very clean and the staff and food and entertainment was great. Unfortunately last year we went on a two weeks honeymoon to Costa Rica at riu guanacaste. That was awefull   
836,Booking easy by phone to local branch of tui - Friendly  helpful staff. Flights very punctual. Efficient transfer to hotel. Very good hotel - clean very nice staff  spacious well equipped rooms. Fair price
823,we came back from our holiday on 13 October completely deflated and upset   it was my husband and 13 yr old disabled daughters first holiday and looks like it will be our last as our experience was so bad . we waited 3 hours to get our room and the smell
368,Terrible absolutely filthy! No way was that hotel a 4 star me and my family had food poisoning and was so ill once we returned back to the uk
678,There was a delay on flight  called booking agent sed we have to sort compensation our self.so not helpful hotel was a long distance from town no free bus but great food nice hotel
584,Hotel was excellent. Reps were good  transfers were punctual. No complaints at all.
654,The hotel description was accurate so we knew exactly what to expect when we arrived. The Tui rep was very helpful and organised our boat trip.
714,Travel to and from destination and transfers worked like clockwork. Hotel exceptional.
334,We booked a flight only from Birmingham and checked in on line. When we arrived at the airport we were directed to the self check in area. It was pandemonium. The area was small with several 'check in points' crammed in so everyone was getting in everyon
841,Nice Hotel but the info regarding the beach is misleading. There is no beach to talk about  just rock. For the benefit of others  the extra cost for the premium side of the hotel does not appear to be worth it. It’s a lot more money for a little extra. T
57,Accommodation was good. Taken to airport on return to early
844,It was well organised. Staff  day tours etc well chosen . Hotels  food  situation very good.
851,Flight times from and to Norwich perfect. Granada Park ideal base. Food pretty good especially meats which where well cooked. Room exceptionally comfortable and facilities spot on. All staff very helpful.
778,The flights were on time more or less. Seating room was ample for the legs and the arms despite being large sized. The in-flight experience was secure and comfortable. The price was very low because most of the airplane was booked by travel packages The 
51,All very good . Hotel spotless food choices very good. Should be free WiFi fridges and safes these days the times they have been paid for.
814,I have been to cape verde many times and stayed the Melia Dumas which had in my opinion gone downhill last year so thought I would try the Riu. What a huge disappointment. The rooms are in desperate need of an upgrade  the sunloungers are that close toge
258,Our hotel reps were really friendly and helpful. The hotel transfers could have been improved  as we were waiting at the airport for an hour for the bus to be filled. On the way back it took longer as we went
647,Great holiday  lovely hotel staff helpful and friendly and entertainment was fantastic.
21,Everything went really well - we felt we were looked after and our holidays was super from the begining once we bookeed it in Tui office in Milton Keynes till the end. Thank you a lot!
920,Really impressed with the hotel & all of the TUI staff. Food was very good with a good variation  however breakfast could do with a little more variation. Entertainment staff were great and and kept kids & adults entertained in all weathers
326,Excellent value for money. Hotel ideal for a good quality but economic holiday. On site rep helpful  friendly and knowledgeable. Everything wen well n poblems.
659,The ladies at my local TUI branch in Witney are all fabulous making the booking experience really easy and pleasurable  I know the resort and the hotel really well so I did not require any in resort assistance  the flight home was delayed 2 hours but not
535,Booking process and getting there all went well.
347,All went well  from booking on line  to arriving at Hotel. Could not fault First Choice. And the price was a pleasure as well. I normally book direct with this hotel  First Choice came up 50% cheaper and that included flights and transfers. Superb!!
960,Hotel was lovely only thing which would of made it better was fruit for breakfast other than that nothing  staff in the hotel couldn’t be more helpful if they tried they called you by your name everyday they saw you and asked if they could get you someth
10,The whole holiday was excellent. Efficient staff throughout our time away. Hotel staff were exceptional and couldn't do enough for us. Ex collect!
759,Hotel was good  but there were a few niggles  such as not providing any water to guests. I appreciate they were trying to be as ^green^ as possible  but surely one bottle per guest with the message please reuse would be acceptable - after all  the bottle
511,Everything was brilliant from the flight to hotel stay couldnt have hasked for anything better. Will be booking up again very shortly.
421,A late booking but everything went to plan. Smooth flights on a nice new  comfortable plane  easy transfers and a lovely hotel. No negatives.
572,Mostly everything was good or very good. Reclining seats should be removed from all planes  there’s no need for them  and flights that are over 6 hours aren’t short haul in my opinion so there should be seat back TVs. The hotel was very good. One of our 
191,Very good hotel and location! Food was very good! Entertainment was ok! Will definitely be returning!
86,Could not fault the whole first choice / tui experience from the flights to the hotel . Hotel staff helpful and friendly   food excellent and plenty of variet Plenty of facilities for the whole family
783,The flight out was on time the hotel was very good staff very friendly food and drink good we all enjoyed the holiday .the flight home was delayed because of a thunder storm but one of those things .
369,The seat table on the aircraft front row 12 not suitable for large people as unable to go flat. All other aspects were good. Entrance to Royalton Negril not very impressive as first impression.
982,excelent on the plane and excent hotel servise very good
87,Everything seemed very easy and straightforward. Booking was simple  any issues could be fixed through the app. Hotel exceeded expectations and on the whole the experience was excellent. We did book a trip which was cancelled less than 12 hrs before  thi
98,First class hotel with excellent faci
655,Got back from Hols to find our child has hand  foot and mouth virus. Symptoms started on Wed and as this has a 3 day onset we believe he got it from the water park connected with the hotel. We stayed in the hotel Polynesia in Benalmadema. Not a good end 
395,Was more like a 3 star than a 4 star very small and the journey to the beach could have been better. They certainly dont have AC or a clear indication of time to come back. The food was also more of the same. Loved the trip to the 5 star hotel very nice.
914,The flight and hotel were great. the hotel small and friendly. We will use you again as there were no problems. As we didn't have any problems we had little contact with your rep.
635,Hotel in good position. Staff very good. Food Luke warm and plates were cold. When entertainment went inside you could not hear the singers because talking around the bar. Lifts small
790,superb hotel and good trips.
893,holiday was lovely and tui staff brilliant  cleanliness of plane could be much better
0,We booked our holiday to Gran Canaria a few weeks before Claire in Tui in Omagh was extremely helpful in that she had been to the area and hotel so was able to give us first hand information on everything booking was very straight forward with all docume
113,A very disappointing holiday with tui and with the Sensimar collection which we have used lots in the past. Will not be a first choice for a holiday company again. The hotel was falsely advertised. You was not welcome if you was English and none of the s
503,The holiday was as described online and we enjoyed the hotel and the resort. All the travel arrangements went well and having the phone app was useful to find out pick-up times and resort info.
672,We loved every part of this holiday  the Hotel was amazing and we could not fault any part of our stay there. The private transfer was very well organised considerably better than a coach transfer. In general the whole holiday was fantastic and we would 
406,Lovely hotel  friendly staff  really good food. Great holiday.
564,Loved it from start to end  great accommodation  fantastic food & opportunities for activities. Staff all very helpful & some excellent.
365,Hotel was not a 5 star  did and drink choice was very poor. Limited choice and food choice was very repetitive. The same foods were served daily more or less.
990,Great holiday wonderful hotel lovely place.
255,The Hotel is portrayed as 5 star Gourmet Food   it’s most definitely not
422,Quick and efficient flights and airport experience. Lovely and clean hotel. Food could be improved in hotel  not good quality meat. Staff efficient  however  don’t seem interested in English people  hotel all about German people including food and entert
296,Very disappointed. Our first cruise and probably our last. Staff were very friendly and accommodation adequate  but my perception of cruising was that there would be an element of 'luxury'  despite the very competitive pricing! The food was terrible (sav
209,All was great  only one thing really made me very annoyed TUI charged me £60.00 to keep our room for the extra day  only to find out from hotel reception they only charge £14.00  £36.00 difference..WHY!!!!
792,The hotel was amazing  nothing bad to say about our holiday to the euphoria resort in Crete. Highly recommended.
114,We had a great holiday  flight outbound went really well  although we had an hour delay  Queens bay hotel was a great place to stay  very friendly  only problem was on the way home before we boarded the flight we were put into what looked like a cattle h
848,I did not get assistance with mobility at the airport. I had booked it 4 days before. I did not like the beach party at the resort as it was a con. £10 and they said there would be fireworks and foam and there wasn't. Also a tombola  yet the prizes were 
642,Overall very good. Leg room on plane is very limited and having paid extra to book seats together  online seat selector would not let me select an aisle seat which left a window seat empty. Felt was
206,Excellent service and hotel was lovely great location. From booking holiday and hotel rep was brilliant she took time to help and took us on a walking trip which was brilliant.
691,Checking in at tenerife airport takes for to long. Made to feel like you are being herded. Solution open more desks!
196,Nice hotel food could be better. Long transfer from airpiort
867,Destination good  hotel average  Rhodes airport dreadful
806,Very well organised and made us feel like a VIP from Luggage collectio through to check in
135,I personally wouldn't have rated the hotel five star  so it was a little disappointing. We were also pressured 3-4 times per day to sign up for time share which was extremely annoying. Whilst most staff were friendly some spoke rudely in Potwa  which I c
889,The holiday from booking to the flight and hotel where first class TUI reps at hotel excellent The staff at travel agents helped me find a great holiday hotel n resort but twice before I went I was changed to different hotel and also to another resort
290,Booking on the website was carried out with consummate ease.. The choices presented were of a good quality and allowed an informed decision. The organisation at the airport at both ends was as good as we've known it to be. The hotel received us very well
199,we stayed at the Jardine in son bou and it's the best place I've stayed at in menorca   the staff were excellent very friendly  they couldn't do enough for us and the place was immaculate  I would definitely go back
558,Booking online was easy  with everything included from luggage to transfers. However  us along with many others were directed wrong by TUI staff to our transfer causing a lot of disruption. Also  we were extremely disappointed in our hotel as it was fals
542,All staff very polite and helpful. Good amount of legroom. Good selection of food and drink. Not enough toilets in economy for us to use.
248,All went extremely well. Flight  transfer  hotel check in  room. Also home ward bound went very well. Please explain why we do online check in but  still have to queue at check in desk at East Mid' Airport - no baggage drop of. The whole Holiday was perf
546,because they have gran ventana beach resort in their brochure it would be great to see this resort back in thomsons main brochure again as many british people dont know about this lovely complex
653,We found the staff in the store very helpful and we booked the holiday online which was a very easy process. The only issue we had was due to the low number of UK guests at our hotel the rep didn't visit however she did eventually answer my email. Every 
743,All members of staff working for TUI were friendly and approachable and always happy to help. However  we were disappointed with one of our excursions (the Reykjavík city tour) whilst in Iceland as we were given an inadequate amount of time at several st
981,The Dream is a mid sized ship which my wife and I much prefer and  although it is slightly dated  it is well appointed  very clean and the crew are friendly and courteous. The food and entertainment were very good and we thoroughly enjoyed our short but 
155,Good food and hotel.
302,hotel   food  location etc brilliant  adults only was great. I had to pay £50 to add Timothy's middle name  that is not a fair charge. I have been a customer for many years with no recognition .
630,We paid to pre book seats which we couldn't do we were sat with our children anyway so not sure why we had to pay to do this. We couldn't choose to sit anywhere else.
164,Good hotel flight quite cramped never saw rep
60,We use Tui often for our family holiday bookings  however on this occasion we were really disappointed with the all inclusive package deal and don't feel we received value for money and had a terrible experience!!!! The hotel itself we believe doesn't me
457,Reps all friendly and helpful. Great room for the price. Sometimes a rep may have taken a while to be around the hotel but would be there each day.
751,I took a flight home from Ibiza  all staff were fab but felt there could have been better organisation from the TUI staff at the check in desk. I called TUI during my holiday as was having trouble checking in online as it was very unclear in the ONE emai
415,This was a last minute booking and we were not sure what to expect  from the moment we checked in at the airport till the time we got home it was the best. The staff who got us onto the busses at Cancun we’re great receptionists very efficient and the al
34,TUI itself is great  the booking in the staff  the plane staff  all great  ‘normal’ people. We really enjoy flying with TUI as you have normal staff of all ages. Friendly and approachable reps. This time the hotel let us down really. We felt that because
265,The staff on Thomson Spirit really made our holiday  especially our waiters and wine waiter. They are so friendly and helpful. Unfortunately  our itinerary was changed and we could not visit Porto and Lisbon. We appreciate that passenger safety is the pr
355,Bus to resort had no toilet available.
443,Almost everything about our holiday was great. The staff were helpful  although they weren't especially friendly or approachable. The choice of all-inclusive drinks was slightly limited and we were only allowed one drink per person with our evening meal 
509,The best experience  from booking to the first day or the holiday to the last! A good plus is the app  its great gives you detailed information and very user friendly. The staff were amazing at the hotel  made the whole week a much better experience  I w
775,Most things went well. Meals at hotel could have been better.
465,Easy booking system Lots of choice of holiday Good rating system on Holidays Good and accurate pictures for hotel Lots of reviews to read Choice of excursions to book Helpful customer service line when I had a query
492,The hotel was fabulous and the TUI rep very helpful and friendly. We went Ona trip with tui and everything was great. Had no issues at all
669,Transfer to hotel was good and greeting on arrival
152,Our experience on the plane journey out was one to be forgotten having been kept behind at security where our baby liquids were being checked. We missed last call and as a result the gate closed. Thanks to the Tui staff we were permitted on the plane and
646,Booking on line was easy  especially using a mobile device. The airline staff were very friendly and helpful and assisted me when my partner felt unwell during the flight home.The hotel wad vaulue for money and exceeded our expectations. A very clean hot
615,relaxing holiday from start to finish - from the smooth flight  friendly cabin crew. Easy transfer to hotel  warm welcome at hotel  a very easy holiday with no dramas  everything taken care if
104,We had a lovely holiday  hotel and location brilliant . Out going TUI Airline and transfer very easy and good
753,Customer service let’s Tui down. Completely abandoned  no Rep seen at hotel and not even any information at the hotel. Very poor  can learn a lot from Jet3
797,Bag self check in good. Hour delay on flight home through fog at lgw understood but no info from any staff at EFL. We only found out from other pax phoning home
773,Had a great holiday with first choice. Flight was well organised & staff were very friendly polite & professional. Bit of a mix up with transfer but was soon rectified. Hotel was brilliant too. No faults with anything. Will definitely travel with first c
461,Hi The resort and arrival transfer was great. Food on the plane was cold but we hit turbulence so I guess it couldn't be reheated. The score is only an 8 as the return transfer was unorganized  chaotic and nobody knew which bus to get on. They didn't hav
427,Holiday was great. Hotel was wonderful. Delayed flights weren't wonderful. Interestingly  I went online to see if the inbound flight was delayed and it was - by 2 hours. How about not taking us from the hotel if you know we're going to have to sit in a t
871,I feel safe when booking with first choice  and I know we'll be looked after. On this holiday though I felt as if we where left to do things ourselves  like I didn't feel the staff where as involved with us
715,Apart from being dropped to the wrong hotel by the transfer and having to get 2 taxis it was great
978,The ship was kept very clean. the food was great and service by the staff was excellent. The destinations were great however the taste of santa marta excursion was poor with little to see and what made it worse was being in a vehicle with limited visibil
579,Flights were good  we didnt pay to sit together as saving money for more Tui holidays but we only got split across the aisle so that was good. Rep was very good. Hotel lovely.
256,Second time at same hotel. Reception staff and your rep Jesson were rude.
68,Check in at airport quick and easy hotel as described no problem with anythw
19,Booking great  accommodation  activities  food and drink excellent. Spotlessly clean. Motivated and hardworking staff. Good transfers. Only thing is to make it clearer that it is so heavily German. Fine for us  but not for everyone. We will definitely re
394,We had problems with the Room they changed at straight away with a Bottle Prosecco  all the Staff are great ?? good food ?? and the best Sea ?? and Beach
927,From the start to finish of the booking our holiday  advisor Lisa at crystal peaks retail park Sheffield was excellent and went above and beyond to make sure everything ran smoothly and kept us well informed throughout our booking  we was supporting 2 le
634,The whole holiday was fabulous! The Falesia is an amazing hotel  with great rooms  superb food and fantastic  warm and friendly staff. The entertainment provided by the Tui Gold reps was great. It was an absolute pleasure to see Harry Hinchcliffe again  
829,From going to your shop in Spalding very good and helpful friendly staff to easy booking in at the airport to resort. The staff at the resort were very helpful with any questions we had. Only one small issue having spoken to other holiday makers who were
942,Organised very well. We had 2 disabled people in wheelchairs and everything ran smoothly
293,Our holiday was fantastic  such friends and helpful staff all around. The TUI introduction meeting could have been a bit better  in terms of we left not sure which trip did what.. but when we went to the desk to speak to the other TUI Rep he explained it
668,The luggage allowance was less than I’m used to. The return flight  what with having to vacate the room at 1100hrs and then arrival at Gatwick at 2200hrs was tiring and not ideal. The hotel was a good standard but I’m sure that you are aware that most we
952,Staff were wonderful  helpful answering all enquires with a smile Atmosphere amazing relaxed and easy going Tours certainly captured the feel of the island
358,Food was excellent but could have been more seafood and I didn't see a single sardine (we were in Portugal after all!). Staff were generally friendly amd helpful. Sunbeds and parasols had seen better days. Bath towels were rather small (most people prefe
123,Lovely hotel but didn't see the rep either on transfer in or out and greeting meeting was esrly in morning after late flight
348,The holiday was excellent - in particular the hotel was amazing. Few problems on the flight out there otherwise would of been a 10.
232,Reasonable flights good hotel
402,Wonderful hotel  great flights  perfect
733,After my husband & i having the most horrible honeymoon & me also having my 40th while away (living in a filthy apartment & getting nothing for our special occasions) in the guacimetalanzarote ?? Tui was amazing & put us in premium seats on our way home 
30,The resort was great only feed back was the reservation of sun loungers with towels in morning should not be permitted . Also variety of food and quality of food also every drink I had to pay for as my requests never part of all inclusive
330,Good holiday but my laundry was ruined when I sent it to be laundered. I did not notice until I got to my hotel for the 2nd part of my holiday and now you will not re-imburse me.....even more expense!
824,Holiday overall was good. Could not fault the hotel Only negative was flying with easyJet. Both flights were delayed by an hour which when flying with an 8 month old became frustrating as arrived late to the hotel. The food was limited and low stocked.
528,Always book with TUI and have never been disappointed  especially with the RIU hotels
469,Efficient check in at the airport and quick transfer to resort. SENSATORI TUI staff at hotel very helpful
94,Everything went well from start to finish. 1 possible improvement would be the availability of an ATM at the resort.
22,This is the third Tui sensimar holiday this year and on balance this was the least enjoyable. The good  the people and the cleanliness. The worst  the food ( cold and very poor choice  compared to other sensimar experiences ) and entertainment was at bes
498,Process of booking was easy  emails kept up to date with check in and extras. Flight was comfortable and on time although was issues onboard with the toilets on both legs of the journey. Resort was as expected and staff friendly.
107,Tui were great from start to finish. We flew on a lovely Dreamliner. Got a great last minute deal. And already are looking to book with you again. Feel your trustworthy and reliable.only negative comment would be about the hotels food as it was extremely
126,great hotels wonderful cruises.
566,Free WiFi on plane out was v good. Hotel good as usual. Hotel check-in for return flight useless as bus pick up was 3 hrs before flight  so no extra time at hotel - we told rep we would keep cases for normal transfer.
300,First choice ok but wrong hotel for couples
582,we were happy with the flyt but the food was hard
108,Flight experience wasn’t great - delays on both . Manchester airport check in self service desk - chaotic.
316,excellent hotel  run by a well known Cypriot company  however the flight management was appalling.
631,I am not the intended person for these emails. I have called the store twice to explain. I had access to someone else’s details  address and phone number. I also knew that their house was empty as they were on holiday! This is a massive breach in data pr
944,This is the second time that we have holidayed with Tui. On both occasions we have been impressed with the organisation  the friendliness of the staff and the quality of the accommodation. I would holiday with Tui again.
791,The whole booking in experience was fantastic. The kids area could have toys in not just a tv. Only thing really
246,Me and my family had an awesome time in Menorca hotel was very clean and the food was excellent different choices of food which was awesome as my little kids are fussy eaters I will be back next year and the staff were polite and very helpful
131,We paid an additional £50.00 (x 2) for extra space on the flights  which although you pre-booked the seats for us  this was in the wrong row  so we get get any additional space on both flights. We were given a time of 10.00am as the welcome talk  the tal
827,Everything was excellent from booking to arriving and back home again.
552,Staff were excellent made our holiday to be honest. Ana and Joaquin were excellent with our 18 month old son. Hotel was very clean and the food was good. Tui reps also excellent and got everyone involved with the entertainment. Would recommend to a frien
446,Location ????????.food??????????service ????????
455,The seats on the plane were very cramped flying out  especially with a large man next to me and a toddler on my lap. Luckily we had a spare seat on the return journey which was much better. Transfers were ok although us and fellow guests were a bit unsur
344,Would like to see a rep accompany the transfers to and from the hotel - this is the one time that you would want them on hand in case of any issues.
815,Club Aida is amazing  great staff and location. The entertainment team make this hotel and are the reason why lots of guest return year after year. We always book with TUI as we know we will get looked after from booking the holiday until the holiday is 
536,Our holiday was excellent. Flights and flight crew perfect. However the facilities at Edinburgh airport were poor. The boarding arrangements at Edinburgh Airport were shambolic. It was like herding sheep. Passengers were called forward based on seat numb
127,We had a great time despitevthe intinersry neing changed because of predicted bad weather. We were disappointed at the last minute change especially as Casablanca was one od the new distinatikns..what a dump!
357,Everything was straightforward from booking the holiday initially to all of the travel arrangements. The rep on site was very friendly and accessible. It all ran very smoothly. We received the right amount of information at the right time. I can't think 
462,This is the 6th HV holiday we have been on having previously stayed at HV Majorca 4 times and Lanzarote once. Overall  very enjoyable a few minor issues on site managed by reservations. Main issue  totally unacceptable service for the VIP Airport experie
237,We had a very relaxed cruise  all the crew were lovely  always smiling and always helpful. The activities on the ship were good and the entertainment was brilliant  we looked forward to the shows at night. The food was very good with a good selection. Ou
619,When on a late night flight be able to keep your room
620,Good hotel very helpful staff. However  we paid £574 board upgrade for half board which equates to approximately 646€. We only received 35€ each per day ie 70€ in total. For a week that equals 490€. we are irritated that you have taken 156€
532,The hotel and the holiday were fine. Where it went wrong was when we arrived at Alicante airport to depart. The Tui staff set out the queueing lines incorrectly causing confusion and frustration. Not one member of staff played a leadership role and the s
177,Overall tui gave a good service it was the hotel that let the holiday down. The tui flight was ok and the transfer
735,Enjoyed a week in Salou  Costa Dorada in September. The whole trip was well organised from start to finish  and our TUI rep was always around or contactable. Food in the hotel was decent although there was not much selection for me (as a vegetarian). We 
846,We were delayed on departure due to the pilot being late not really TUI's fault. Both flights were fine and air crew very helpful. The holiday itself was excellent  brilliant resort  staff were very professional. The only qualm we had was with the maid s
683,Food :excellent Cabin: very clean and comfortable   bed good I prefer feather pillows Entertainment: excellent Service: very very good Islands visited : Fervantura not interesting Day at sea not necessary Staff : excellent
922,good transfers food very good staff good great pool area well organised
225,In resort staff not helpful
852,All staff friendly and helpful. All areas of the ship were clean and being cleaned regularly. The variety and standard of entertainment was very good. Cruise bulletin and tv channel provided useful information. Good variety of all inclusive drinks and fo
312,Good flights  great reps and good excursion plus all inclusivemakes it fantastic. Beach and swimming pool sun beds always available. RUI hotels are true 4 star with excellent staff. Cape Verde in November pretty much guaratees sunshine.
336,Great value for money. Good selection of accommodation and travel dates available. Brilliant destinations. There was a great service whilst we were away- reps were fantastic and the 24/7 contact availability was really useful.
705,Flight and transfers to and from the hotel went very well. We had a lovely holiday. The booking process on line was an absolute nightmare. I will not be booking on line again. It took nearly 3 weeks to resolve and several phone calls around the g confirm
697,The flights could be better There was no offer of entertainment The staff were fantastic
219,This was our first ever cruise  and overall it was a great experience. However  having never previously been on a cruise ship  on arrival we had to ask someone to direct us to our cabin.
56,What went well? The hotel and area where we stayed was really nice. The flights and transfers were easy and all went well. What could have been improved? Queuing to get to check in on the flight back took a very long time and was disorganised. We were un
804,Good flights  hotel and resort
418,From the beginning  when I walked into TUI in Stratford  I was reassured and felt confident in what was being discussed. I was given many suggestions from the 3 colleagues I spoke too and also allowed to read over reviews from previous customers. I was a
16,Flight there was 2 hours delayed  they also moved our flight home an hour earlier. So we had less time on holiday. Also the food at the hotel wasn’t very good  so I feel a bit let down of what I was expecting my all inclusive holiday to be.
554,Great holiday with first choice/tui would 100% book with them again straight forward check in brilliant smooth flights hotel as advertised very friendly towards everyone.All in all a great experience and Rhodes is such a beautiful place with lots to do h
407,Travelling from Bournemouth was so easy  the reps helpful  arriving at mahon was quick and easy the transfer by taxi was quick and efficient. The hotel was lovely and Charlotte our rep was friendly  helpful and gave us confidence if we had had any proble
518,Hi  my family and me had a lovely time at H10 Lanzarote garden fantastic hotel. Staff at Tui are all nice and friendly are flight was good and went really well. The one thing that was not good was finding out we didn't have any reps from Tui to breve us 
481,Journey both ways were good. Hotel was good but lacked coordination. Rep was new to the area and was not well versed in what was available.
901,Very good holiday hotel was ok and foo
400,Starting with booking holiday  I felt everything was to be running smoothly and easily. We had no issues with finding help from tui staff. Considering the fact  all of the instructions were clear  no additional questions were needed.
623,Having been on our first ever TUI flight we were suitably impressed from the arriving at the airport to going through immigration at East Midlands
340,Really price  plane looked in good condition and loved the light features  especially on our over night flight. I'm tall and found the leg room really tight. I could hardly sit with my legs straight in front of me - so I was pretty uncomfortable for the 
839,Room food and service were excellent. Timing of flights could have been improved.Staff were very friendly and service was always prompt
179,Clean  tidy  staff helpful and polite. At times logistics of feeding so many people meant having to wait for crockery and cutlery. Due to time lag  and popularity of al Le carte returaunts we were only able to book for two.
989,Flight over was great  hotel was great  information at the hotel was great... flight back was ok but we were not informed about the holiday tax on departure until we arrived in Mexico ($65 each so not exactly cheap - apparently this company is the only o
419,only improvement is seatting space on plane - feels very cramped
802,Visited shop to book but know one got back to me so I ended up searching and booking online Other than that happy
119,Staff were excellent and attentive  food was good and checking in both sides was easy. Staff were on hand to explain the exit tax and showed us how to do it. Range of in flight movies was a bit limited and when you watch a series you can't just put on an
